
#Thanksgiving Cabin Power System
#Time is in UNIX Time#Created: 2021-07-26 at 00:47:38 or 1627260458 in UNIX time
#Timestamp,Battery Voltage (V),Solar Voltage (V),Load Amps (A),Battery Amps (A),Solar Amps (A),load Power (w),solar Power (w),hydro Power (w),Outside Temp (C),Cabin Temp (C),Battery Temp (C)
1627289240,12.60,12.60,-0.04,-0.03,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289267,12.54,12.56,-0.04,-0.06,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289294,12.52,12.56,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.38
1627289320,12.54,12.56,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289347,12.54,12.56,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289374,12.51,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289401,12.54,12.55,-0.05,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.38
1627289428,12.60,12.60,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.31,21.38
1627289454,12.49,12.56,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289481,12.54,12.56,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.31,21.38
1627289508,12.54,12.56,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.31,21.44
1627289535,12.48,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.31,21.44
1627289561,12.54,12.55,-0.04,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.44
1627289588,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627289615,12.53,12.60,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.31,21.44
1627289642,12.54,12.56,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.31,21.44
1627289669,12.54,12.55,-0.06,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627289695,12.48,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627289722,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627289749,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.31,21.38
1627289776,12.48,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289802,12.59,12.60,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.31,21.44
1627289829,12.54,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.38
1627289856,12.48,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627289883,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627289910,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.44
1627289936,12.47,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627289963,12.59,12.60,-0.04,-0.03,0.00,0.00,0.00,0.00,-127.00,21.38,21.44
1627289990,12.54,12.56,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290017,12.47,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290044,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290070,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.44
1627290097,12.46,12.55,-0.06,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290124,12.54,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290151,12.59,12.60,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290177,12.48,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.44
1627290204,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290231,12.54,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290258,12.50,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290285,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.44
1627290311,12.54,12.55,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290338,12.56,12.60,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.38,21.44
1627290365,12.54,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290392,12.54,12.55,-0.04,-0.05,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290418,12.54,12.40,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290445,12.54,12.41,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290472,12.54,12.42,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.38,21.44
1627290499,12.54,12.43,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290526,12.51,12.49,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290552,12.54,12.45,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290579,12.54,12.46,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290606,12.48,12.46,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290633,12.54,12.47,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290660,12.54,12.47,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627290686,12.49,12.48,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290713,12.59,12.53,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290740,12.54,12.48,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290767,12.50,12.49,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290793,12.54,12.49,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290820,12.54,12.50,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.38,21.50
1627290847,12.51,12.50,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290874,12.59,12.56,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627290901,12.54,12.51,-0.05,-0.06,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290927,12.51,12.51,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627290954,12.54,12.51,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627290981,12.54,12.51,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291008,12.52,12.52,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291034,12.54,12.52,-0.05,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291061,12.59,12.58,-0.02,-0.05,0.01,0.00,0.00,0.00,-127.00,21.44,21.44
1627291088,12.54,12.54,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291115,12.54,12.54,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.50
1627291142,12.54,12.55,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.38,21.50
1627291168,12.54,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291195,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291222,12.54,12.55,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291249,12.59,12.60,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291276,12.49,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291302,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291329,12.54,12.55,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291356,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291383,12.45,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291409,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291436,12.59,12.60,-0.02,-0.05,0.00,0.00,0.00,0.00,-127.00,21.38,21.50
1627291463,12.52,12.41,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.38,21.50
1627291490,12.54,12.43,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627291517,12.54,12.44,-0.04,-0.05,0.00,0.00,0.00,0.00,-127.00,21.44,21.56
1627291543,12.54,12.46,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627291570,12.47,12.48,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291597,12.54,12.50,-0.06,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291624,12.59,12.57,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627291651,12.53,12.54,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291677,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291704,12.54,12.55,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291731,12.54,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291758,12.47,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291784,12.53,12.54,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627291811,12.59,12.60,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627291838,12.50,12.55,-0.05,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627291865,12.54,12.55,-0.04,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.56
1627291892,12.54,12.55,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291918,12.52,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627291945,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627291972,12.59,12.60,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627291999,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627292026,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627292052,12.54,12.55,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627292079,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.50
1627292106,12.46,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.44,21.50
1627292133,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.56
1627292159,12.59,12.45,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.44,21.56
1627292186,12.50,12.42,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.44,21.56
1627292213,12.54,12.42,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292240,12.54,12.44,-0.04,-0.06,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292267,12.53,12.44,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292293,12.54,12.46,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292320,12.54,12.47,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292347,12.59,12.54,-0.03,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292374,12.46,12.50,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292401,12.54,12.51,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292427,12.54,12.52,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292454,12.49,12.53,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292481,12.54,12.54,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292508,12.54,12.55,-0.03,-0.06,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292534,12.58,12.60,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292561,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292588,12.54,12.55,-0.04,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292615,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292642,12.46,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292668,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292695,12.54,12.54,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292722,12.55,12.60,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292749,12.54,12.54,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292776,12.54,12.55,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292802,12.54,12.55,-0.06,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292829,12.54,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292856,12.54,12.55,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292883,12.54,12.40,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292909,12.51,12.46,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627292936,12.54,12.42,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292963,12.54,12.43,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627292990,12.50,12.44,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293017,12.54,12.46,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293043,12.54,12.47,-0.03,-0.06,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293070,12.58,12.53,-0.03,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293097,12.54,12.50,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293124,12.54,12.51,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293151,12.54,12.53,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293177,12.46,12.54,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293204,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293231,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293258,12.56,12.60,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293284,12.54,12.56,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293311,12.54,12.55,-0.04,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293338,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293365,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293392,12.54,12.55,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293418,12.54,12.55,-0.05,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293445,12.59,12.60,-0.03,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293472,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293499,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293526,12.47,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293552,12.54,12.55,-0.05,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627293579,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293606,12.50,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293633,12.59,12.60,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293659,12.54,12.55,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293686,12.53,12.40,-0.04,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293713,12.54,12.42,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293740,12.54,12.42,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293767,12.54,12.44,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293793,12.45,12.45,-0.05,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293820,12.59,12.52,-0.03,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293847,12.54,12.48,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293874,12.49,12.50,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293901,12.54,12.51,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627293927,12.54,12.53,-0.04,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.56
1627293954,12.53,12.54,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627293981,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.56
1627294008,12.59,12.60,-0.02,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294034,12.54,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294061,12.48,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294088,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294115,12.54,12.55,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294142,12.51,12.55,-0.05,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294168,12.59,12.60,-0.03,-0.03,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294195,12.54,12.55,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294222,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627294249,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.56,21.63
1627294276,12.54,12.55,-0.05,-0.05,0.00,0.00,0.00,0.00,-127.00,21.56,21.63
1627294302,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294329,12.47,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627294356,12.59,12.60,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.56,21.63
1627294383,12.54,12.40,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294409,12.50,12.42,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627294436,12.54,12.42,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294463,12.54,12.43,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627294490,12.52,12.44,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294517,12.54,12.46,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294543,12.59,12.52,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294570,12.54,12.48,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294597,12.54,12.49,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294624,12.54,12.50,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.69
1627294651,12.54,12.51,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294677,12.47,12.52,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294704,12.54,12.54,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294731,12.59,12.60,-0.02,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294758,12.51,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294784,12.54,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294811,12.54,12.55,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294838,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294865,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294892,12.54,12.55,-0.05,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294918,12.59,12.60,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627294945,12.47,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294972,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627294999,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295026,12.49,12.55,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295052,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295079,12.54,12.55,-0.03,-0.06,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295106,12.52,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295133,12.54,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295159,12.54,12.55,-0.04,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295186,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295213,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295240,12.54,12.40,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295267,12.59,12.46,-0.04,-0.03,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295293,12.45,12.42,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295320,12.54,12.42,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295347,12.54,12.43,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295374,12.47,12.44,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.69
1627295401,12.54,12.46,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.69
1627295427,12.54,12.47,-0.03,-0.06,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295454,12.56,12.53,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295481,12.54,12.50,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295508,12.54,12.50,-0.06,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295534,12.53,12.51,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295561,12.54,12.52,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295588,12.54,12.53,-0.03,-0.05,0.01,0.00,0.00,0.00,-127.00,21.50,21.69
1627295615,12.54,12.54,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.50,21.63
1627295642,12.51,12.60,-0.04,-0.03,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627295668,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.69
1627295695,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627295722,12.50,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295749,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.50,21.63
1627295776,12.54,12.55,-0.04,-0.06,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627295802,12.52,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627295829,12.59,12.60,-0.02,-0.03,0.01,0.00,0.00,0.00,-127.00,21.56,21.63
1627295856,12.54,12.55,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.50,21.69
1627295883,12.54,12.55,-0.05,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627295909,12.46,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627295936,12.54,12.55,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627295963,12.54,12.54,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627295990,12.49,12.54,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627296017,12.58,12.44,-0.03,-0.03,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627296043,12.54,12.41,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
1627296070,12.53,12.43,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
1627296097,12.54,12.44,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627296124,12.54,12.45,-0.05,-0.05,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
1627296151,12.54,12.47,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
1627296177,12.52,12.54,-0.02,-0.03,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
1627296204,12.54,12.50,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
1627296231,12.54,12.52,-0.05,-0.06,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627296258,12.51,12.53,-0.04,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627296284,12.54,12.54,-0.03,-0.04,0.01,0.00,0.00,0.00,-127.00,21.56,21.69
1627296311,12.54,12.55,-0.03,-0.05,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
1627296338,12.54,12.55,-0.03,-0.04,0.00,0.00,0.00,0.00,-127.00,21.56,21.69
