
#Thanksgiving Cabin Power System
#Time is in UNIX Time#Created: 2020-12-30 at 15:31:42 or 1609342302 in UNIX time
#Timestamp,Battery Voltage (V),Solar Voltage (V),Load Amps (A),Battery Amps (A),Solar Amps (A),Battery percentage, Power into Battery (w), Power to loads (w),Outside Temp (C),Cabin Temp (C),Battery Temp (C)
1609445676,13.62,0.00,0.90,-3.03,0.00,82.60,-53.95,-12.47,4.31,23.13,19.00
1609446275,13.77,0.00,0.87,-3.01,0.00,82.37,-53.75,-12.29,4.31,24.31,19.00
1609446276,13.77,0.00,0.89,-3.01,0.00,82.37,-54.30,-12.11,4.38,24.31,19.00
1609446875,13.54,0.00,-0.21,-6.18,0.00,82.07,-61.80,-7.82,4.38,24.31,19.00
1609446876,13.54,0.00,-0.22,-6.22,0.00,82.06,-81.39,2.78,4.44,24.31,19.06
1609447476,13.68,0.00,0.85,-3.18,0.00,81.73,-65.14,-4.68,4.31,24.00,19.13
1609448076,13.76,0.00,-0.02,-5.47,0.00,81.48,-55.78,-10.85,4.38,23.56,19.06
1609448077,13.76,0.00,0.01,-5.41,0.00,81.48,-74.60,0.00,4.38,23.56,19.13
1609448676,13.50,0.00,0.13,-5.24,0.00,81.08,-73.25,-1.28,4.31,23.44,19.19
1609448677,13.50,0.00,0.13,-5.27,0.00,81.08,-72.76,-1.90,4.31,23.44,19.25
1609449276,13.44,0.00,0.17,-5.18,0.00,80.69,-72.11,-2.03,4.31,23.88,19.31
1609449277,13.44,0.00,0.14,-5.19,0.00,80.69,-71.90,-2.33,4.31,23.88,19.38
1609449876,13.42,0.00,0.15,-5.17,0.00,80.30,-72.03,-2.05,4.31,24.44,19.44
1609449877,13.42,0.00,0.18,-5.17,0.00,80.30,-71.47,-2.04,4.38,24.50,19.44
1609450476,13.42,0.00,0.15,-5.16,0.00,79.91,-71.41,-2.33,4.38,24.56,19.56
1609450477,13.42,0.00,0.18,-5.13,0.00,79.91,-71.30,-2.37,4.38,24.56,19.56
1609451077,13.41,0.00,0.19,-5.10,0.00,79.53,-70.09,-1.67,4.31,24.25,19.63
1609451677,13.43,0.00,0.15,-5.28,0.00,79.15,-71.28,-2.61,4.25,24.69,19.75
1609451678,13.43,0.00,0.12,-5.28,0.00,79.15,-72.31,-1.93,4.25,24.69,19.75
1609452277,13.38,0.00,0.06,-5.53,0.00,78.75,-73.59,-1.40,4.25,24.63,19.88
1609452278,13.38,0.00,0.06,-5.54,0.00,78.75,-74.70,-0.67,4.25,24.63,19.88
1609452877,13.77,0.00,1.30,-1.87,0.00,78.37,-71.24,-2.70,4.25,24.25,20.00
1609452878,13.77,0.00,1.30,-1.87,0.00,78.37,-43.86,-17.82,4.31,24.25,20.00
1609453477,14.43,0.00,1.14,-2.00,0.00,78.22,-44.67,-17.13,4.25,24.13,19.88
1609453478,14.43,0.00,1.14,-2.02,0.00,78.22,-45.56,-16.41,4.25,24.19,19.94
1609454077,13.70,0.00,0.02,-5.47,0.00,77.83,-71.40,-2.25,4.19,23.94,19.88
1609454078,13.70,0.00,0.02,-5.47,0.00,77.83,-75.45,-0.39,4.25,23.94,19.94
1609454678,13.48,0.00,0.03,-5.55,0.00,77.42,-73.28,0.02,4.19,23.50,20.00
1609455278,13.74,0.00,0.51,-3.98,0.00,77.08,-66.24,-5.23,4.13,23.25,20.00
1609455279,13.74,0.00,0.55,-3.99,0.00,77.08,-60.83,-5.54,4.19,23.25,20.00
1609455878,13.72,0.00,-1.34,-9.05,0.00,76.77,-63.00,-6.83,4.06,23.06,19.94
1609455879,13.72,0.00,-1.32,-9.34,0.00,76.77,-108.55,17.42,4.13,23.06,19.94
1609456478,12.92,0.00,-1.10,-8.97,0.00,76.12,-101.46,14.15,4.19,22.69,19.81
1609456479,12.92,0.00,-0.95,-8.70,0.00,76.12,-99.04,12.95,4.19,22.75,19.88
1609457078,12.94,0.00,-0.31,-6.73,0.00,75.48,-101.04,13.76,4.06,23.69,19.81
1609457079,12.95,0.00,-0.30,-6.71,0.00,75.48,-83.59,3.64,4.13,23.75,19.81
1609457678,13.28,0.00,0.87,-3.30,0.00,75.08,-73.52,-1.73,4.19,22.38,19.81
1609457679,13.28,0.00,0.87,-3.31,0.00,75.08,-55.56,-11.54,4.25,22.38,19.88
1609458279,13.71,0.00,0.77,-3.40,0.00,74.83,-55.28,-10.05,4.19,22.06,19.75
1609458879,14.03,0.00,0.70,-3.39,0.00,74.57,-56.71,-10.53,4.19,21.88,19.63
1609458880,14.03,0.00,0.73,-3.35,0.00,74.57,-57.36,-9.95,4.19,21.88,19.63
1609459479,14.48,0.00,0.87,-2.77,0.00,74.33,-54.91,-11.37,4.31,21.00,19.50
1609459480,14.48,0.00,0.87,-2.76,0.00,74.33,-52.46,-12.90,4.31,21.00,19.50
1609460079,14.41,0.00,0.67,-3.33,0.00,74.08,-55.07,-10.84,4.19,20.69,19.31
1609460080,14.41,0.00,0.63,-3.46,0.00,74.08,-58.40,-9.60,4.25,20.69,19.31
1609460679,14.52,0.00,0.64,-3.39,0.00,73.81,-58.61,-9.27,4.13,21.13,19.19
1609460680,14.52,0.00,0.65,-3.38,0.00,73.80,-58.38,-9.31,4.13,21.19,19.25
1609461279,14.06,0.00,0.19,-4.73,0.00,73.48,-63.87,-6.28,4.13,21.56,19.13
1609461280,14.07,0.00,0.25,-4.64,0.00,73.48,-68.06,-3.34,4.19,21.56,19.13
1609461880,13.96,0.00,0.27,-4.63,0.00,73.12,-68.76,-3.56,4.19,22.13,19.06
1609462480,13.90,0.00,0.33,-4.51,0.00,72.77,-65.47,-2.37,4.19,23.69,19.13
1609462481,13.90,0.00,0.30,-4.59,0.00,72.77,-66.97,-4.61,4.19,23.75,19.13
1609463080,14.02,0.00,0.50,-3.95,0.00,72.41,-67.44,-4.21,4.19,24.06,19.19
1609463081,14.02,0.00,0.51,-3.90,0.00,72.41,-62.87,-6.83,4.19,24.06,19.19
1609463680,14.41,0.00,0.45,-3.89,0.00,72.10,-62.82,-6.28,4.13,24.13,19.25
1609463681,14.41,0.00,0.42,-3.94,0.00,72.10,-62.70,-6.22,4.13,24.13,19.31
1609464280,14.48,0.00,0.40,-3.95,0.00,71.78,-62.57,-6.08,4.13,23.69,19.38
1609464281,14.48,0.00,0.40,-3.95,0.00,71.78,-64.11,-5.32,4.19,23.69,19.38
1609464880,14.48,0.00,0.33,-4.06,0.00,71.46,-62.21,-4.80,4.19,23.63,19.44
1609464881,14.48,0.00,0.37,-3.98,0.00,71.46,-62.78,-5.42,4.25,23.69,19.44
1609465480,14.50,0.00,0.33,-1.13,0.00,71.22,-48.19,-5.29,4.25,23.31,19.50
1609465481,14.50,0.00,0.29,-1.27,0.00,71.22,-22.61,-4.23,4.25,23.31,19.50
1609466081,14.54,0.00,0.32,-2.35,0.00,71.08,-30.54,-4.70,4.25,22.69,19.44
1609466681,14.54,0.00,0.29,-2.36,0.00,70.88,-38.63,-4.49,4.25,23.31,19.38
1609466682,14.54,0.00,0.27,-2.43,0.00,70.88,-38.67,-4.29,4.25,23.31,19.38
1609467281,14.52,0.00,0.25,-2.36,0.00,70.69,-38.68,-4.22,4.25,25.00,19.38
1609467282,14.52,0.00,0.27,-2.35,0.00,70.69,-38.00,-3.92,4.25,25.06,19.38
1609467881,14.52,0.00,0.26,-2.39,0.00,70.50,-37.92,-3.90,4.31,25.81,19.50
1609467882,14.52,0.00,0.27,-2.35,0.00,70.50,-37.93,-3.97,4.31,25.88,19.50
1609468481,14.52,0.00,0.26,-0.11,0.00,70.40,-20.82,-3.81,4.31,25.69,19.63
1609468482,14.52,0.00,0.26,-0.11,0.00,70.40,-5.33,-3.76,4.38,25.75,19.63
1609469081,14.54,0.00,0.25,-0.11,0.00,70.39,-5.27,-3.70,4.38,25.44,19.63
1609469082,14.54,0.00,0.25,-0.11,0.00,70.39,-5.29,-3.72,4.38,25.44,19.63
1609469682,14.54,0.00,0.24,-0.11,0.00,70.38,-5.14,-3.57,4.38,25.13,19.63
1609470282,14.54,0.00,0.24,-0.11,0.00,70.37,-5.02,-3.45,4.44,24.94,19.63
1609470283,14.54,0.00,0.22,-0.11,0.00,70.37,-4.97,-3.40,4.50,24.94,19.63
1609470882,14.54,0.00,0.23,-0.11,0.00,70.36,-4.93,-3.36,4.44,24.69,19.63
1609470883,14.54,0.00,0.23,-0.11,0.00,70.36,-4.92,-3.35,4.44,24.69,19.63
1609471482,13.96,0.00,-0.06,-0.11,0.00,70.35,-4.21,-2.65,4.50,24.38,19.56
1609471483,13.96,0.00,-0.06,-0.11,0.00,70.35,-0.65,0.85,4.50,24.44,19.63
1609472082,13.78,0.00,0.02,-0.18,0.00,70.33,-1.21,0.55,4.50,24.25,19.56
1609472083,13.78,0.00,0.02,-0.18,0.00,70.33,-2.78,-0.30,4.56,24.25,19.56
1609472682,13.89,0.00,0.13,-0.15,0.00,70.32,-4.29,-2.07,4.56,24.00,19.50
1609472683,13.89,0.00,0.12,-0.15,0.00,70.32,-3.71,-1.65,4.56,24.06,19.50
1609473283,13.90,0.00,0.14,-0.14,0.00,70.31,-3.75,-1.77,4.56,23.81,19.44
1609473883,13.91,0.00,0.13,-0.12,0.00,70.30,-3.51,-1.83,4.63,23.63,19.44
1609473884,13.91,0.00,0.13,-0.12,0.00,70.30,-3.52,-1.85,4.63,23.63,19.44
1609474483,13.92,0.00,0.13,-0.12,0.00,70.29,-3.48,-1.81,4.69,23.50,19.38
1609474484,13.92,0.00,0.13,-0.12,0.00,70.29,-3.52,-1.85,4.69,23.50,19.38
1609475083,13.93,0.00,0.13,-0.12,0.00,70.28,-3.46,-1.79,4.69,23.25,19.31
1609475084,13.93,0.00,0.13,-0.12,0.00,70.28,-3.53,-1.85,4.69,23.25,19.31
1609475683,13.93,0.00,0.12,-0.12,0.00,70.26,-3.43,-1.76,4.69,23.06,19.25
1609475684,13.93,0.00,0.12,-0.12,0.00,70.26,-3.38,-1.71,4.75,23.06,19.25
1609476283,13.94,0.00,0.13,-0.12,0.00,70.25,-3.42,-1.75,4.75,22.75,19.19
1609476284,13.94,0.00,0.12,-0.12,0.00,70.25,-3.43,-1.76,4.81,22.81,19.19
1609476884,13.94,0.00,0.12,-0.12,0.00,70.24,-3.35,-1.68,4.88,22.31,19.13
1609477484,13.94,0.00,0.12,-0.12,0.00,70.23,-3.29,-1.62,4.88,22.13,19.06
1609477485,13.94,0.00,0.11,-0.12,0.00,70.23,-3.13,-1.45,4.94,22.13,19.06
1609478084,13.94,0.00,0.11,-0.12,0.00,70.22,-3.26,-1.58,4.94,21.88,18.94
1609478085,13.94,0.00,0.11,-0.12,0.00,70.22,-3.24,-1.56,4.94,21.88,19.00
1609478684,13.94,0.00,0.11,-0.12,0.00,70.21,-3.23,-1.56,4.94,21.56,18.88
1609478685,13.94,0.00,0.10,-0.12,0.00,70.21,-3.33,-1.66,5.00,21.56,18.88
1609479284,13.94,0.00,0.12,-0.12,0.00,70.20,-3.22,-1.54,5.00,21.25,18.81
1609479285,13.94,0.00,0.11,-0.12,0.00,70.20,-3.18,-1.51,5.06,21.25,18.81
1609479884,13.94,0.00,0.11,-0.12,0.00,70.19,-3.16,-1.49,5.00,20.88,18.69
1609479885,13.94,0.00,0.11,-0.12,0.00,70.19,-3.18,-1.50,5.06,20.88,18.69
1609480485,13.94,0.00,0.11,-0.12,0.00,70.18,-3.14,-1.47,5.06,20.56,18.63
1609481085,13.94,0.00,0.10,-0.12,0.00,70.17,-3.13,-1.46,5.13,20.19,18.50
1609481086,13.94,0.00,0.12,-0.12,0.00,70.17,-3.03,-1.35,5.19,20.19,18.50
1609481685,13.94,0.00,0.10,-0.12,0.00,70.16,-3.12,-1.45,5.13,19.81,18.38
1609481686,13.94,0.00,0.10,-0.12,0.00,70.16,-3.02,-1.35,5.19,19.88,18.44
1609482285,13.94,0.00,0.10,-0.12,0.00,70.14,-3.10,-1.42,5.31,19.56,18.25
1609482286,13.94,0.00,0.10,-0.12,0.00,70.14,-3.12,-1.45,5.31,19.56,18.31
1609482885,13.94,0.00,0.10,-0.12,0.00,70.13,-3.06,-1.39,5.31,19.31,18.19
1609482886,13.94,0.00,0.09,-0.12,0.00,70.13,-2.93,-1.25,5.31,19.31,18.19
1609483485,13.94,0.00,0.09,-0.12,0.00,70.12,-3.02,-1.35,5.44,19.13,18.06
1609483486,13.94,0.00,0.10,-0.12,0.00,70.12,-2.98,-1.31,5.44,19.13,18.06
1609483556,13.94,0.00,0.09,-0.12,0.00,-1.00,0.00,0.00,5.38,19.13,18.06
1609485363,13.94,0.00,0.10,-0.12,0.00,-1.00,0.00,0.00,5.56,18.56,17.69
1609487167,13.95,0.00,0.09,-0.12,0.00,-1.00,0.00,0.00,5.81,18.06,17.38
1609488970,13.94,0.00,0.08,-0.12,0.00,-1.00,0.00,0.00,6.06,17.69,17.06
1609490772,13.90,0.00,0.07,-0.73,0.00,-1.00,0.00,0.00,6.38,17.19,16.81
1609492575,13.90,0.00,0.08,-2.07,0.00,-1.00,0.00,0.00,6.56,22.13,16.81
1609494377,13.88,0.00,0.07,-2.81,0.00,-1.00,0.00,0.00,6.69,21.13,17.19
1609496180,13.93,0.00,0.09,-3.99,0.00,-1.00,0.00,0.00,7.06,21.38,17.63
