
#Thanksgiving Cabin Power System
#Time is in UNIX Time#Created: 2021-07-28 at 18:31:09 or 1627497069 in UNIX time
#Timestamp,Battery Voltage (V),Solar Voltage (V),Load Amps (A),Battery Amps (A),Solar Amps (A),load Power (w),solar Power (w),hydro Power (w),Outside Temp (C),Cabin Temp (C),Battery Temp (C)
1627636926,13.90,-13.49,-3.56,0.26,-0.02,-93.31,0.88,95.61,20.63,28.63,23.00
1627636927,13.90,-13.34,-3.56,0.07,-0.02,-49.47,0.30,53.17,20.63,28.63,23.06
1627637527,13.76,-13.06,-3.47,-0.05,0.00,-48.60,0.09,47.86,21.13,26.06,23.00
1627638127,14.44,-13.10,-3.94,0.79,0.00,-54.94,-0.00,68.13,21.69,24.88,23.00
1627638128,14.44,-13.10,-3.94,0.77,0.00,-56.82,-0.00,68.08,21.69,24.88,23.00
1627638727,13.54,13.96,-7.64,0.75,-0.25,-96.04,-0.51,80.26,22.31,25.38,23.13
1627638728,13.54,14.06,-7.64,0.82,-0.25,-103.79,-3.50,120.32,22.38,25.44,23.19
1627639327,13.52,-16.33,-7.08,-0.09,-0.16,-95.77,-1.46,96.86,22.94,25.44,23.38
1627639328,13.52,16.17,-7.09,0.13,-0.16,-95.96,-2.68,99.56,22.94,25.50,23.38
1627639928,13.51,-14.99,-7.76,-0.18,-0.09,-99.51,1.12,99.38,23.63,25.50,23.56
1627640528,13.52,15.87,-7.70,-0.08,-0.17,-104.73,0.72,103.83,24.31,25.88,23.81
1627640529,13.52,15.72,-7.71,0.13,-0.18,-103.98,-2.76,106.88,24.31,25.94,23.81
1627641128,13.46,16.04,-7.65,-0.14,-0.16,-103.40,-2.54,104.62,24.44,25.06,24.00
1627641129,13.46,15.85,-7.65,-0.08,-0.17,-102.85,-2.55,100.45,24.44,25.06,24.00
1627641728,13.66,-13.07,-4.18,1.12,0.00,-82.38,0.40,89.07,25.44,24.81,24.13
1627641729,13.66,-13.08,-4.19,1.09,0.00,-57.02,-0.00,72.69,25.44,24.81,24.19
1627642329,13.51,-14.76,-5.22,-0.14,-0.07,-71.69,0.13,69.37,26.00,24.75,24.25
1627642929,13.50,-13.68,-4.11,0.11,-0.02,-61.43,0.36,60.96,26.63,24.75,24.31
1627642930,13.50,-13.42,-4.10,-0.03,-0.01,-55.17,0.23,54.83,26.63,24.75,24.31
1627643529,14.06,-13.09,-4.28,1.10,0.00,-58.01,0.01,74.55,27.06,24.88,24.31
1627643530,14.07,-13.10,-4.28,1.10,0.00,-60.05,-0.00,75.53,27.13,24.88,24.38
1627644129,13.85,-13.10,-4.18,-0.81,0.00,-60.50,-0.00,66.43,27.38,25.44,24.38
1627644130,13.85,-13.10,-4.18,-0.81,0.00,-57.81,0.00,46.97,27.38,25.50,24.44
1627644730,13.57,-13.04,-4.11,-0.49,0.00,-56.68,-0.00,48.47,27.56,25.13,24.50
1627645330,14.26,-13.03,-4.32,0.96,0.00,-59.02,-0.00,74.68,28.00,25.06,24.50
1627645331,14.26,-13.03,-4.32,0.93,0.00,-61.68,-0.00,74.83,28.00,25.06,24.56
1627645930,13.84,-13.03,-4.18,-0.76,0.00,-61.14,-0.00,64.38,28.13,25.06,24.56
1627645931,13.84,-13.03,-4.18,-0.75,0.00,-57.91,-0.00,47.55,28.13,25.06,24.63
1627646530,13.58,-12.97,-4.13,1.27,0.00,-56.10,0.15,46.55,28.38,25.25,24.63
1627646531,13.58,-12.97,-4.13,1.28,0.00,-56.18,-0.00,73.32,28.38,25.25,24.69
1627647131,14.26,-12.99,-4.32,0.98,0.00,-58.70,-0.00,75.27,28.75,27.00,24.75
1627647731,13.80,-13.00,-4.16,-0.81,0.00,-60.56,-0.00,61.99,29.06,26.06,24.81
1627647732,13.80,-13.00,-4.16,-0.76,0.00,-57.47,-0.00,46.69,29.06,26.06,24.81
1627648331,13.56,-13.57,-4.07,-0.07,-0.02,-55.59,0.47,46.16,29.13,26.13,24.94
1627648332,13.56,-13.55,-4.07,-0.05,-0.02,-55.08,0.31,56.31,29.19,26.13,24.94
1627648931,14.28,-12.90,-4.29,1.00,0.00,-58.08,0.01,74.92,29.19,26.44,25.00
1627648932,14.28,-12.90,-4.29,1.01,0.00,-61.34,-0.00,76.05,29.19,26.44,25.00
1627649532,13.86,-12.98,-4.14,-0.70,0.00,-60.71,-0.00,64.65,29.13,26.25,25.13
1627650132,13.55,16.34,-4.06,0.04,-0.01,-55.57,0.04,45.37,29.31,27.81,25.19
1627650133,13.55,-16.20,-4.06,-0.06,-0.01,-54.94,-0.22,54.89,29.38,27.81,25.19
1627650732,14.30,-13.32,-4.28,0.48,0.00,-57.82,-0.00,74.70,29.31,27.44,25.31
1627650733,14.27,-13.32,-4.28,0.55,0.00,-60.65,0.00,64.06,29.31,27.44,25.38
1627651332,13.87,-13.58,-4.14,-0.69,0.00,-60.88,-0.00,65.40,29.63,26.94,25.44
1627651333,13.87,-13.58,-4.14,-0.71,0.00,-57.47,0.00,48.19,29.63,26.94,25.44
1627651933,13.55,14.94,-4.05,-0.05,-0.01,-55.66,-0.05,45.09,29.81,26.88,25.56
1627652533,14.12,-14.09,-4.24,1.00,0.00,-57.22,-0.03,72.47,29.94,28.06,25.63
1627652534,14.12,-14.09,-4.24,1.00,0.00,-59.87,0.00,74.11,29.94,28.06,25.63
1627653133,13.87,-14.04,-4.14,-0.68,0.00,-60.41,-0.00,65.57,30.06,27.81,25.75
1627653134,13.87,-14.04,-4.14,-0.68,0.00,-57.49,0.00,47.65,30.06,27.88,25.75
1627653734,13.52,15.66,-4.04,-0.07,-0.01,-55.53,-0.00,44.03,29.94,27.94,25.81
1627654334,14.16,-13.95,-4.25,1.12,0.00,-57.02,-0.03,73.03,30.06,28.94,25.94
1627654335,14.17,-13.94,-4.25,1.15,0.00,-60.06,0.00,76.32,30.00,28.94,25.94
1627654934,13.86,-14.02,-4.13,-0.63,0.00,-60.36,-0.00,65.18,30.13,27.88,26.06
1627654935,13.86,-14.02,-4.13,-0.69,0.00,-57.23,0.00,47.69,30.13,27.88,26.06
1627655534,13.42,13.45,-4.71,-0.53,-0.02,-61.20,-0.11,46.73,29.88,29.31,26.19
1627655535,13.42,13.45,-4.71,-0.56,-0.02,-63.10,-0.23,55.43,29.88,29.31,26.19
1627656135,13.73,-13.89,-4.88,0.41,0.00,-65.06,-0.08,74.75,29.69,28.94,26.31
1627656735,12.62,12.64,-16.69,-12.41,-0.02,-97.89,-0.05,67.80,29.94,28.00,26.44
1627656736,12.61,12.64,-16.74,-12.48,-0.02,-210.51,-0.23,52.79,29.94,28.00,26.44
1627657335,12.70,12.73,-9.33,-5.00,-0.02,-200.74,-0.23,55.81,29.81,27.69,26.63
1627657336,12.70,12.74,-9.37,-5.03,-0.02,-119.27,-0.23,57.50,29.81,27.69,26.69
1627657936,13.21,13.25,-4.67,1.62,-0.02,-76.25,-0.22,78.75,29.75,27.50,26.75
1627658536,13.17,13.20,-4.62,-0.58,-0.01,-62.13,-0.19,72.24,29.63,27.38,26.75
1627658537,13.17,13.20,-4.62,-0.53,-0.01,-60.82,-0.19,52.84,29.63,27.44,26.81
1627659136,13.02,13.06,-4.56,-0.28,-0.02,-59.70,-0.21,51.40,29.19,27.50,26.81
1627659137,13.02,13.06,-4.56,-0.26,-0.02,-59.35,-0.22,55.93,29.25,27.50,26.81
1627659736,13.34,13.38,-4.72,1.47,-0.01,-61.13,-0.18,75.71,29.25,27.44,26.81
1627659737,13.34,13.38,-4.72,1.45,-0.01,-63.03,-0.18,82.01,29.25,27.44,26.88
1627660337,13.24,13.27,-4.64,-0.72,-0.01,-62.94,-0.17,73.09,29.25,27.63,26.88
1627660937,13.08,13.12,-4.57,-0.44,-0.01,-60.37,-0.16,53.24,29.00,27.69,26.94
1627660938,13.08,13.12,-4.57,-0.41,-0.01,-59.91,-0.16,54.57,29.00,27.75,26.94
1627661537,13.32,13.35,-5.70,0.43,-0.01,-61.84,-0.16,72.18,28.63,27.69,26.94
1627661538,13.32,13.35,-5.70,0.43,-0.01,-76.00,-0.16,81.60,28.63,27.69,27.00
1627662138,13.11,13.14,-5.54,-1.63,-0.01,-75.32,-0.15,74.59,28.50,27.69,27.00
1627662738,12.85,12.88,-6.03,-1.85,-0.01,-73.10,-0.14,50.46,28.19,27.56,27.13
1627662739,12.85,12.88,-6.03,-1.81,-0.01,-77.53,-0.14,53.63,28.19,27.63,27.13
1627663338,12.83,12.86,-7.51,-1.21,-0.01,-108.31,-0.13,81.52,27.75,27.50,27.19
1627663339,12.83,12.86,-7.62,-1.27,-0.01,-96.53,-0.10,80.34,27.75,27.50,27.19
1627663938,12.65,12.67,-7.55,-4.80,-0.00,-110.60,-0.02,33.42,26.13,27.25,27.19
1627663939,12.67,12.68,-7.45,-4.84,-0.00,-93.88,-0.01,33.53,26.13,27.25,27.25
1627664539,12.93,12.95,-4.45,-0.51,-0.00,-57.51,-0.01,50.28,25.50,26.81,27.13
1627665139,13.18,0.00,-4.68,1.19,0.00,-61.63,0.00,77.46,24.94,29.44,27.00
1627665140,13.18,0.00,-4.68,1.20,0.00,-61.64,0.00,77.46,24.94,29.44,27.00
1627665739,13.30,0.00,-5.01,0.76,0.00,-66.79,0.00,76.63,24.56,29.94,26.94
1627665740,13.30,0.00,-4.99,0.78,0.00,-66.30,0.00,76.69,24.56,29.94,26.94
1627666339,13.04,0.00,-3.87,-0.07,0.00,-50.38,0.00,49.35,24.19,30.06,26.94
1627666941,13.05,0.00,-3.83,0.06,0.00,-49.89,0.00,50.10,23.56,28.13,27.00
1627667541,13.58,13.64,-2.35,3.29,0.00,-31.96,0.00,77.48,23.44,27.75,27.00
1627667542,13.59,13.63,-2.35,3.33,0.00,-31.97,0.00,77.24,23.44,27.75,27.00
1627668142,13.52,13.55,-2.24,1.13,0.00,-30.27,0.00,45.58,22.75,27.19,27.00
1627668742,13.54,13.51,-1.99,1.88,0.00,-27.10,0.00,53.12,22.56,27.94,26.94
1627668743,13.54,13.51,-2.00,1.93,0.00,-26.97,0.00,50.82,22.56,28.00,26.94
1627669342,13.78,13.54,-1.96,3.44,0.00,-27.05,0.00,74.27,22.25,27.63,26.88
1627669343,13.78,13.54,-1.96,3.45,0.00,-27.02,0.00,74.55,22.25,27.63,26.88
1627669943,13.92,13.37,-1.95,3.55,0.00,-27.33,0.00,76.79,22.00,27.25,26.88
1627670543,13.77,13.16,-2.47,1.31,0.00,-33.96,0.00,49.02,21.94,27.19,26.81
1627670544,13.76,13.16,-2.47,1.03,0.00,-33.99,0.00,48.30,21.94,27.19,26.81
1627671143,14.42,12.91,-2.02,3.09,0.00,-29.27,0.00,73.97,21.63,28.81,26.81
1627671144,14.42,12.91,-2.03,3.10,0.00,-29.27,0.00,73.51,21.63,28.88,26.81
1627671744,14.39,12.60,-2.02,1.55,0.00,-29.12,0.00,53.32,21.38,28.25,26.75
1627672344,14.38,12.20,-1.57,1.29,0.00,-22.58,0.00,41.68,21.44,26.88,26.75
1627672345,14.38,12.20,-1.57,1.30,0.00,-22.58,0.00,40.70,21.44,26.88,26.81
1627672944,14.37,11.69,-2.35,1.05,0.00,-33.89,0.00,48.80,21.06,26.94,26.75
1627672945,14.37,11.69,-2.36,1.01,0.00,-33.82,0.00,48.61,21.06,27.00,26.75
1627673545,14.40,11.04,-2.36,0.95,0.00,-33.85,0.00,47.67,20.94,26.63,26.75
1627674146,13.71,10.17,-1.62,-1.74,0.00,-22.21,0.00,-1.65,20.75,26.00,26.69
1627674746,13.58,9.00,-1.59,2.00,0.00,-21.59,0.00,49.40,20.56,25.88,26.69
1627674747,13.58,9.00,-1.59,2.06,0.00,-21.60,0.00,49.84,20.56,25.88,26.69
1627675346,13.76,7.42,-1.64,-1.31,0.00,-22.42,0.00,4.10,20.19,25.50,26.56
1627675347,13.76,7.41,-1.63,-1.33,0.00,-22.42,0.00,4.15,20.19,25.50,26.63
1627675947,13.77,5.34,-1.64,0.32,0.00,-22.59,0.00,26.72,20.25,26.63,26.50
1627676547,13.75,2.91,-1.63,0.52,0.00,-22.41,0.00,29.50,20.19,25.63,26.44
1627676548,13.75,0.00,-1.63,0.50,0.00,-22.41,0.00,29.28,20.19,25.63,26.44
1627677147,13.68,0.98,-6.86,-2.67,0.00,-93.57,0.00,57.48,19.94,25.13,26.38
1627677148,13.67,0.98,-6.85,-2.65,0.00,-93.18,0.00,57.38,19.94,25.13,26.38
1627677748,13.58,0.24,-5.59,-0.27,0.00,-75.74,0.00,74.38,19.81,24.88,26.50
1627678348,13.57,0.12,-5.54,0.11,0.00,-75.26,0.00,76.18,19.75,24.94,26.69
1627678349,13.57,0.14,-5.55,0.08,0.00,-75.36,0.00,76.17,19.75,24.94,26.75
1627678948,12.88,0.10,-5.10,-0.98,0.00,-65.64,0.00,49.17,19.56,25.50,26.88
1627678949,12.88,0.09,-5.10,-1.10,0.00,-65.73,0.00,50.52,19.56,25.50,26.88
1627679548,12.96,0.12,-4.81,0.33,0.00,-62.17,0.00,66.42,19.50,25.19,27.06
1627679549,12.96,0.00,-4.80,0.32,0.00,-62.30,0.00,66.96,19.50,25.19,27.06
1627680149,13.09,0.12,-4.84,0.21,0.00,-63.33,0.00,66.07,19.44,24.69,27.13
1627680749,13.14,0.08,-4.91,0.11,0.00,-64.50,0.00,65.65,19.44,24.38,27.13
1627680750,13.14,0.08,-4.92,0.08,0.00,-64.71,0.00,66.14,19.50,24.38,27.19
1627681349,12.80,0.15,-5.14,-2.10,0.00,-65.73,0.00,38.89,19.44,24.13,27.00
1627681350,12.80,0.14,-5.14,-2.06,0.00,-65.73,0.00,38.76,19.44,24.19,27.00
1627681950,12.95,0.00,-5.28,-0.18,0.00,-68.39,0.00,65.95,19.38,24.00,26.94
1627682550,12.93,0.00,-5.17,-0.07,0.00,-66.92,0.00,66.37,19.25,23.75,26.88
1627682551,12.94,0.00,-5.17,-0.06,0.00,-66.93,0.00,65.89,19.25,23.75,26.88
1627683150,12.94,0.08,-4.72,-2.21,0.00,-61.02,0.00,32.04,19.19,23.56,26.75
1627683151,12.94,0.08,-4.72,-2.20,0.00,-61.02,0.00,33.23,19.19,23.56,26.81
1627683750,12.85,0.13,-4.20,-1.18,0.00,-53.94,0.00,39.43,19.19,23.44,26.69
1627683751,12.85,0.00,-4.20,-1.17,0.00,-53.93,0.00,39.18,19.19,23.44,26.75
1627684351,13.11,0.13,-4.60,0.46,0.00,-60.34,0.00,66.22,19.13,23.31,26.63
1627684951,13.30,0.08,-4.12,0.77,0.00,-54.80,0.00,65.01,19.06,23.19,26.44
1627684952,13.30,0.10,-4.12,0.80,0.00,-55.00,0.00,65.50,19.06,23.19,26.44
1627685551,13.24,0.13,-4.07,-1.40,0.00,-53.91,0.00,36.16,19.00,23.13,26.31
1627685552,13.24,0.00,-4.07,-1.36,0.00,-53.87,0.00,35.33,19.06,23.13,26.31
1627686151,12.89,0.00,-4.01,-0.95,0.00,-51.57,0.00,39.60,18.94,22.94,26.13
1627686152,12.89,0.00,-4.00,-0.97,0.00,-51.54,0.00,39.73,19.00,23.00,26.19
1627686752,13.18,0.09,-4.13,0.88,0.00,-54.29,0.00,66.14,18.94,22.81,26.00
1627687352,13.33,0.00,-4.74,0.17,0.00,-63.15,0.00,65.38,18.88,22.50,25.88
1627687353,13.33,0.10,-4.74,0.17,0.00,-63.26,0.00,65.13,18.88,22.50,25.88
1627687952,13.27,0.00,-4.12,-1.44,0.00,-54.63,0.00,35.26,18.75,22.50,25.75
1627687953,13.27,0.09,-4.12,-1.46,0.00,-54.70,0.00,34.78,18.75,22.50,25.75
1627688552,12.93,0.10,-4.03,-0.97,0.00,-52.06,0.00,39.54,18.69,23.31,25.56
1627688553,12.93,0.00,-4.03,-1.01,0.00,-52.08,0.00,39.57,18.75,23.31,25.56
1627689153,13.20,0.00,-4.11,0.88,0.00,-54.26,0.00,65.88,18.69,22.69,25.50
1627689753,13.32,0.10,-4.17,0.76,0.00,-55.52,0.00,65.84,18.63,22.44,25.38
1627689754,13.32,0.11,-4.17,0.78,0.00,-55.53,0.00,66.18,18.63,22.44,25.44
1627690353,13.25,0.11,-4.13,-1.67,0.00,-54.70,0.00,32.59,18.56,22.31,25.31
1627690354,13.25,0.00,-4.13,-1.61,0.00,-54.63,0.00,32.82,18.63,22.31,25.31
1627690953,12.93,0.00,-3.96,-0.92,0.00,-51.11,0.00,39.12,18.50,22.19,25.19
1627690954,12.93,0.00,-3.96,-0.94,0.00,-51.23,0.00,39.22,18.56,22.19,25.25
1627691553,13.19,0.11,-4.06,0.95,0.00,-53.54,0.00,65.94,18.50,22.13,25.13
1627691554,13.19,0.00,-4.06,0.93,0.00,-53.61,0.00,66.03,18.50,22.13,25.13
1627692154,13.27,0.00,-4.77,0.18,0.00,-63.27,0.00,65.27,18.38,22.00,25.06
1627692754,12.92,0.15,-4.59,-1.70,0.00,-59.38,0.00,37.73,18.31,21.94,25.06
1627692755,12.92,0.00,-4.60,-1.69,0.00,-59.36,0.00,37.78,18.38,21.94,25.06
1627693354,12.85,0.00,-4.59,0.57,0.00,-58.92,0.00,66.42,18.31,21.88,25.00
1627693956,13.04,0.16,-4.77,0.23,0.00,-62.18,0.00,65.49,18.25,21.75,24.94
1627694556,13.11,0.12,-4.72,0.09,0.00,-61.87,0.00,63.29,18.19,21.69,25.00
1627694557,13.11,0.00,-4.72,0.11,0.00,-61.95,0.00,63.89,18.19,21.69,25.00
1627695156,12.80,0.00,-4.48,-1.58,0.00,-57.30,0.00,37.39,18.13,22.75,24.88
1627695157,12.80,0.00,-4.48,-1.57,0.00,-57.31,0.00,37.09,18.19,22.81,24.94
1627695756,12.80,0.00,-4.28,-1.20,0.00,-54.77,0.00,39.66,18.13,24.63,24.75
1627695757,12.80,0.00,-4.28,-1.23,0.00,-54.75,0.00,39.03,18.13,24.63,24.75
1627696357,13.13,0.00,-4.33,0.65,0.00,-56.80,0.00,65.40,18.13,22.56,24.69
1627696957,13.18,0.00,-4.66,0.38,0.00,-61.42,0.00,66.27,18.06,22.00,24.56
1627696958,13.18,0.00,-4.66,0.38,0.00,-61.48,0.00,66.23,18.13,22.00,24.63
1627697557,12.88,0.08,-4.06,-1.07,0.00,-52.36,0.00,38.73,18.00,21.69,24.50
1627698159,13.07,0.00,-4.15,0.88,0.00,-54.24,0.00,66.09,18.00,21.63,24.50
1627698759,13.28,0.13,-4.23,0.72,0.00,-56.14,0.00,65.70,18.06,21.50,24.44
1627698760,13.28,0.00,-4.22,0.72,0.00,-56.08,0.00,65.12,18.06,21.50,24.44
1627699359,13.14,0.00,-4.16,-1.34,0.00,-54.62,0.00,37.06,18.00,21.38,24.38
1627699360,13.14,0.00,-4.15,-1.30,0.00,-54.63,0.00,37.49,18.06,21.38,24.44
1627699959,12.86,0.00,-4.07,-0.96,0.00,-52.32,0.00,39.88,18.06,21.25,24.31
1627699960,12.86,0.00,-4.07,-1.03,0.00,-52.32,0.00,39.88,18.06,21.25,24.38
1627700560,13.10,0.00,-4.16,-3.98,0.00,-54.77,0.00,26.35,18.00,21.19,24.25
1627701160,13.32,0.00,-4.25,0.72,0.00,-56.46,0.00,65.87,17.94,21.06,24.19
1627701161,13.32,0.11,-4.24,0.73,0.00,-56.67,0.00,65.74,18.00,21.13,24.25
1627701760,12.99,0.15,-4.12,-1.13,0.00,-53.48,0.00,39.06,17.94,21.00,24.13
1627702362,13.03,0.00,-4.15,0.92,0.00,-54.06,0.00,65.98,17.94,20.88,24.13
1627702962,13.26,0.00,-4.09,0.69,0.00,-54.10,0.00,62.96,17.88,20.81,24.06
1627702963,13.26,0.00,-4.09,0.69,0.00,-54.10,0.00,62.70,17.94,20.81,24.06
1627703562,13.36,0.08,-4.09,-1.72,0.00,-54.76,0.00,41.50,17.81,20.75,24.00
1627703563,13.35,0.08,-4.08,-2.01,0.00,-54.41,0.00,27.08,17.81,20.75,24.00
1627704162,12.95,0.09,-3.98,-0.93,0.00,-51.50,0.00,39.26,17.81,20.69,23.94
1627704163,12.94,0.09,-3.98,-0.96,0.00,-51.50,0.00,39.59,17.81,20.69,24.00
1627704763,13.19,0.00,-4.07,0.92,0.00,-53.65,0.00,65.83,17.81,20.63,23.88
1627705363,14.25,0.33,-0.30,4.14,0.00,-4.28,0.00,63.70,17.75,20.56,23.63
1627705364,14.25,0.33,-0.30,4.15,0.00,-4.29,0.00,63.43,17.75,20.56,23.63
1627705963,14.14,1.34,-0.30,2.30,0.00,-4.24,0.00,36.83,17.69,20.44,23.25
1627705964,14.15,1.35,-0.30,2.31,0.00,-4.24,0.00,37.07,17.69,20.50,23.31
1627706563,14.04,0.00,-4.93,-0.57,0.00,-69.02,0.00,61.16,17.63,20.38,23.06
1627706564,14.03,0.00,-4.92,-0.57,0.00,-69.02,0.00,61.72,17.63,20.44,23.06
1627707163,13.83,6.26,-4.28,0.45,0.00,-59.15,0.00,65.22,17.63,20.31,23.25
1627707164,13.83,6.26,-4.28,0.45,0.00,-59.17,0.00,64.97,17.63,20.31,23.31
1627707764,13.74,8.40,-4.24,0.49,0.00,-58.45,0.00,65.33,17.63,20.25,23.44
1627708364,13.25,10.01,-4.08,-1.15,0.00,-54.04,0.00,38.97,17.56,20.19,23.44
1627708365,13.25,10.01,-4.08,-1.14,0.00,-54.11,0.00,39.14,17.63,20.25,23.44
1627708964,13.28,11.39,-4.11,0.83,0.00,-54.55,0.00,65.27,17.56,20.19,23.44
1627708965,13.28,11.39,-4.11,0.79,0.00,-54.55,0.00,65.01,17.56,20.19,23.44
1627709564,13.53,12.54,-4.18,0.66,0.00,-56.59,0.00,65.34,17.50,20.13,23.38
1627709565,13.53,12.54,-4.18,0.63,0.00,-56.60,0.00,65.00,17.50,20.13,23.38
1627710165,13.56,13.45,-4.16,-2.25,0.00,-56.45,0.00,25.12,17.50,20.06,23.38
1627710765,13.07,13.64,-4.03,-1.00,0.00,-52.63,0.00,39.95,17.50,19.94,23.31
1627710766,13.07,13.64,-4.03,-0.98,0.00,-52.72,0.00,40.05,17.56,20.00,23.31
1627711366,13.32,14.23,-4.13,0.82,0.00,-55.00,0.00,66.29,17.50,19.94,23.25
1627711966,13.54,14.93,-4.19,0.62,0.00,-56.70,0.00,64.69,17.50,19.88,23.19
1627711967,13.54,14.92,-4.19,0.59,0.00,-56.64,0.00,64.84,17.56,19.88,23.19
1627712567,13.30,13.32,-4.09,-1.35,-0.00,-54.66,-0.02,37.34,17.56,19.88,23.19
1627713167,13.01,13.04,-4.04,1.04,-0.00,-52.54,-0.03,66.31,17.56,19.81,23.06
1627713168,13.01,13.04,-4.04,1.06,-0.00,-52.57,-0.03,66.66,17.56,19.81,23.13
1627713767,13.41,13.43,-4.15,0.77,-0.00,-55.64,-0.04,66.14,17.56,19.75,23.06
1627713768,13.41,13.43,-4.15,0.78,-0.00,-55.63,-0.04,66.23,17.63,19.81,23.06
1627714368,13.62,13.64,-4.21,0.64,-0.00,-57.31,-0.05,65.90,17.63,19.69,23.00
1627714968,13.17,13.20,-4.06,-0.91,-0.00,-53.52,-0.06,40.55,17.69,19.69,23.00
1627714969,13.17,13.19,-4.06,-0.99,-0.00,-53.45,-0.06,40.60,17.69,19.69,23.00
1627715569,14.43,-14.95,-0.30,1.63,0.00,-4.33,0.00,27.34,17.75,19.63,22.75
1627716169,14.43,-14.57,-0.30,1.15,0.00,-4.34,0.00,20.64,17.81,19.63,22.44
1627716170,14.43,-14.58,-0.30,1.11,0.00,-4.34,0.00,20.81,17.81,19.69,22.44
1627716769,14.43,-13.81,-0.29,0.97,0.00,-4.33,-0.00,18.51,17.94,19.63,22.19
1627716770,14.44,-13.81,-0.30,1.01,0.00,-4.34,0.00,18.21,17.94,19.63,22.25
1627717370,13.79,13.90,-4.28,1.34,-0.08,-59.09,-1.12,78.16,18.00,19.63,22.31
1627717970,14.30,-12.34,-4.41,0.93,0.00,-63.03,-0.00,76.01,18.06,19.63,22.50
1627717971,14.30,-12.34,-4.41,0.88,0.00,-63.11,-0.00,76.00,18.13,19.63,22.50
1627718571,14.35,-12.53,-4.42,0.85,0.00,-63.44,-0.00,76.07,18.25,19.69,22.69
1627719171,14.40,-12.14,-4.43,0.85,0.00,-63.79,-0.00,75.96,18.44,19.69,22.75
1627719172,14.40,-12.15,-4.43,0.84,0.00,-63.79,-0.00,75.90,18.44,19.75,22.75
1627719772,14.16,-12.60,-5.01,0.40,0.00,-71.16,-0.00,76.66,18.56,19.81,22.75
1627720372,13.67,-15.10,-5.69,-0.00,-0.08,-77.66,1.18,75.17,18.75,19.94,22.75
1627720373,13.66,-14.92,-5.69,-0.07,-0.08,-77.73,1.24,74.73,18.75,20.00,22.75
1627720973,13.62,-13.50,-6.64,-0.25,-0.03,-90.29,0.40,86.35,19.06,25.06,22.81
1627721573,13.62,-13.72,-6.63,-0.09,-0.04,-90.29,0.64,91.48,19.44,24.56,22.94
1627721574,13.63,-13.95,-6.63,0.27,-0.05,-90.30,0.60,91.02,19.44,24.63,23.00
1627722173,13.63,-13.96,-6.62,0.12,-0.04,-90.30,0.62,92.53,19.88,23.75,23.06
1627722174,13.63,-14.02,-6.62,0.29,-0.05,-89.99,0.51,88.68,19.88,23.75,23.06
1627722774,13.61,-15.70,-6.56,0.24,-0.12,-89.18,1.91,88.17,20.44,26.06,23.19
1627723374,13.58,-15.95,-6.53,-0.02,-0.12,-88.58,1.85,86.73,21.19,25.88,23.31
1627723375,13.58,-15.80,-6.52,0.20,-0.11,-88.63,1.83,89.51,21.25,25.88,23.31
1627723975,13.56,-13.88,-6.56,0.04,-0.04,-88.83,0.52,88.77,21.75,26.69,23.44
1627724575,13.56,-13.78,-6.55,0.11,-0.03,-88.79,0.51,89.21,22.44,25.06,23.63
1627724576,13.56,-13.84,-6.55,0.05,-0.04,-88.74,0.44,88.79,22.50,25.06,23.63
1627725175,13.55,16.22,-7.27,0.09,-0.16,-98.42,-2.55,101.38,23.13,24.31,23.75
1627725176,13.55,16.13,-7.27,0.17,-0.16,-98.57,2.45,94.92,23.13,24.38,23.75
1627725776,13.52,16.19,-7.69,0.15,-0.16,-104.65,2.46,101.52,23.63,26.81,23.88
1627726377,13.52,-14.93,-7.80,-0.02,-0.08,-104.70,1.15,104.23,24.38,29.19,24.00
1627726977,13.52,-15.42,-7.55,-0.02,-0.10,-102.29,1.70,102.47,25.06,26.56,24.25
1627726978,13.52,-15.53,-7.54,0.03,-0.10,-102.66,1.65,101.39,25.06,26.56,24.25
1627727577,13.48,15.38,-7.32,0.17,-0.18,-99.37,-2.72,105.60,25.25,25.88,24.38
1627727578,13.48,15.43,-7.32,0.30,-0.18,-99.72,-2.76,105.29,25.31,25.88,24.44
1627728178,13.46,-16.28,-8.23,0.21,-0.14,-110.86,-2.24,124.25,25.69,25.13,24.56
1627728779,13.46,-16.10,-8.25,0.22,-0.12,-111.09,1.89,110.87,26.44,25.75,24.69
1627729379,13.46,-16.12,-8.28,0.05,-0.12,-111.50,1.80,109.43,26.88,26.44,24.88
1627729380,13.45,-15.91,-8.28,0.06,-0.12,-111.17,1.97,110.15,26.88,26.44,24.88
1627729979,13.44,14.78,-8.35,-0.11,-0.19,-111.61,-2.88,114.55,27.31,25.63,25.00
1627729980,13.44,14.80,-8.30,-0.04,-0.19,-111.52,-2.94,117.41,27.38,25.69,25.00
1627730580,12.90,13.16,-13.22,-1.75,-0.22,-171.56,-2.87,150.34,27.44,25.44,25.13
1627731181,12.83,13.10,-14.21,-1.99,-0.23,-176.02,-2.99,153.00,27.81,25.69,25.44
